Year,Date,Ticker,Company Name,Response,Event Type NLP
2011,2011-03-31,DAIO,DATA I/O CORP,"['Economic and market conditions impacting capital spending and customer payments', 'Delays in development, introduction, and shipment of new products', 'Quarterly fluctuations in operating results', 'Failure to adapt to technology trends in the industry', 'History of operating losses and need for additional capital', 'Increased competition in the programming systems market', 'Relationship with semiconductor manufacturers affecting business', 'Reliance on a small number of suppliers for key components', 'Difficulty in attracting and retaining qualified third-party distributors and representatives', 'Risks associated with international operations', 'Need to protect intellectual property to compete effectively', 'Potential negative impact of business acquisitions on financial position', 'Loss of key employees affecting operations', 'Failure to comply with regulatory requirements', 'Impact of government regulations on conflict minerals on sourcing and availability of materials', 'Stock price volatility and potential loss of investment']","['Economy', 'Business', 'Economy', 'Economy', 'Business', 'Economy', 'Business', 'Business', 'Business', 'Economy', 'Business', 'Business', 'Business', 'Business', 'Economy', 'Business']"
2011,2011-09-27,CMTL,COMTECH TELECOMMUN,"['Reductions in U.S. government spending related to ongoing military conflicts in Iraq and Afghanistan', 'Adverse global economic conditions impacting customer demand for products and services', 'Changes in U.S. government policies related to Iraq and Afghanistan impacting business', 'Impact of European monetary issues on global economic environment', 'Potential worldwide credit crisis affecting business operations', 'Impact of U.S. government budget reductions on future orders and sales', 'Potential government contract audits resulting in financial impact', 'Risks associated with repositioning mobile data communications segment', 'Noncompliance with domestic and international laws, regulations, and restrictions', 'Risks associated with U.S. government business and defense spending', 'Impact of terrorist attacks, government responses, and threats of war on business', 'Potential adverse effects of reductions in U.S. Department of Defense budget', 'Risks associated with strategies for future growth and acquisitions', 'Risks related to intellectual property protection and infringement claims', 'Potential impact of natural disasters on operations and facilities', 'Risks related to debt service obligations and cash flow', 'Volatility of stock price and factors influencing market fluctuations', 'Risks related to compliance with securities laws and financial reporting standards', 'Risks associated with international sales and export restrictions', 'Risks related to fixed price contracts and cost growth', 'Risks associated with long-term growth and management of resources', 'Risks related to protection of intellectual property and technology', 'Risks associated with potential change in control of the company', 'Risks related to debt covenants and restrictions on business operations', 'Risks related to dividend payments and impact on cash flow', 'Volatility of stock price and factors influencing market fluctuations.']","['Economy', 'Economy', 'Economy', 'Economy', 'Business', 'Economy', 'Economy', 'Business', 'Economy', 'Economy', 'Business', 'General', 'Business', 'Business', 'Weather', 'Economy', 'Business', 'Business', 'Economy', 'Economy', 'Economy', 'Business', 'Business', 'Business', 'Economy', 'Business']"
2011,2011-12-14,HPQ,HP INC,"['Flooding in Thailand impacting the supply of disk drive components', ""Downgrades in credit ratings by Standard & Poor's Ratings Services and Fitch Ratings Services"", ""Investigations by the German Public Prosecutor's Office, the U.S. Department of Justice, and the SEC regarding bribery allegations"", 'Ongoing tax audits in various jurisdictions', ""Changes in tax legislation proposed by President Obama's administration"", 'Potential impact of European financial restructuring efforts on the value of the euro', 'Increased risks associated with implementing changes to tools, processes, and systems', 'Challenges and costs of closing business combination and investment transactions', 'Environmental costs and regulations related to product design and procurement', ""Anti-takeover provisions in HP's certificate of incorporation and bylaws, as well as provisions of Delaware law""]","['Weather', 'General', 'Political', 'Business', 'Economy', 'Economy', 'Business', 'Business', 'Business', 'Business']"
2011,2011-02-10,HXL,HEXCEL CORP,"['The financial and credit crisis, which could lead to downturns in the markets Hexcel operates in', 'Delays in aircraft programs such as the Boeing 787, 747-8, A400M, and Airbus A380', 'Emphasis on cost reduction and contract term improvements by customers', 'Potential decline in military aircraft production and cancellation of important programs', 'Potential interruptions in the supply of raw materials or increase in costs', 'Environmental and safety requirements impacting operations and potential liabilities', 'Legislation and regulations related to climate change and greenhouse gas emissions', 'Volatility in currency exchange rates impacting profitability', 'Political and economic conditions in countries where Hexcel operates', 'Ongoing clean-up and restoration efforts at contaminated sites, such as the Passaic River project in Lodi, New Jersey']","['Economy', 'Economy', 'Business', 'Economy', 'Economy', 'Business', 'Energy', 'Economy', 'Economy', 'Business']"
2011,2011-06-03,GHM,GRAHAM CORP,"['The mention of the earthquake and tsunami in Japan on March 11, 2011, which caused damage to the nuclear generating units at the Fukushima Daiichi generating plant', 'The potential impact of changes in energy policy regulations on the business', 'The potential impact of global economic recovery being led by emerging markets on profit margins and competition', 'The acquisition of Energy Steel on December 14, 2010, and the risks associated with integrating its business with the existing operations', 'The potential liabilities and uncertainties related to the acquisition of Energy Steel', ""The potential impact of changes in China's economic, political, and social conditions on the operations of the Chinese subsidiary"", 'The risks associated with intellectual property rights enforcement in China', 'The uncertainties and risks related to the Chinese legal system and regulations', 'The potential impairment of intangible assets resulting from the acquisition of Energy Steel', ""The provisions in the certificate of incorporation and bylaws that could impact stockholders' ability to change management and discourage takeover transactions""]","['Energy', 'Energy', 'Economy', 'Business', 'Energy', 'Economy', 'Business', 'Business', 'Energy', 'Business']"
2011,2011-02-09,BA,BOEING CO,"['In 2008, Boeing experienced a work stoppage due to a labor strike that halted commercial aircraft and certain BMA program production.', 'In 2009, Boeing reclassified $2.7 billion from inventory to research and development expense due to the inordinate amount of work required to prepare three of the six 787 flight test aircraft for sale.', 'On January 18, 2011, Boeing announced that the expected date of first delivery of the 787 Dreamliner had been moved to the third quarter of 2011 due to flight testing delays, supplier challenges, and other issues common to commercial aircraft development programs.']","['Business', 'Economy', 'Business']"
2011,2011-03-18,DWSN,DAWSON GEOPHYSICAL CO,"['The recent economic downturn could continue to adversely affect revenues and cash flows', 'Oil and natural gas prices continued to be volatile during the year ended December 31, 2010', 'Worldwide political, economic, and military events have contributed to oil and natural gas price volatility', 'The recent recession could continue to have a material adverse effect on financial results and proposed plan of operations', 'Canadian operations have been historically cyclical due to governmental restrictions on seismic acquisition during certain periods', 'The high fixed costs of operations could result in operating losses', 'Our operations are subject to delays related to obtaining land access rights of way from third parties', 'Our business is subject to government regulation which may adversely affect future operations']","['Economy', 'Weather', 'General', 'Economy', 'General', 'Business', 'Business', 'Business']"
2011,2011-02-28,AVY,AVERY DENNISON CORP,"['Healthcare reform legislation in the United States, including the Patient Protection and Affordable Care Act and the Health Care and Education Reconciliation Act of 2010', 'Changes in tax legislation throughout the world, including proposed U.S. tax legislation', 'Economic conditions in the United States, Europe, and Asia impacting customers, suppliers, and businesses', 'Fluctuations in foreign currency exchange rates affecting sales and profitability', 'Acquisition of Paxar Corporation in June 2007 and DM Label Group in April 2008', 'Significant goodwill impairment charge in 2009 related to Retail Information Services segment', 'Ongoing compliance requirements and audits by federal, state, and foreign tax authorities', 'Environmental, health, and safety laws and regulations impacting production capabilities and financial performance', 'Risks associated with the availability and coverage of various types of insurance', 'Intellectual property litigation involving patents and other intellectual property rights']","['Political', 'Political', 'Economy', 'Economy', 'Business', 'Business', 'Business', 'Economy', 'Weather', 'Business']"
2011,2011-12-19,DE,DEERE & CO,"['European debt crisis and concerns over the stability of the euro', 'Dodd-Frank Wall Street Reform and Consumer Protection Act', 'Increasingly stringent engine emission standards', 'Climate change and potential physical impacts on operations', 'Reallocation of radio frequency spectrums affecting GPS technology', 'Security breaches and disruptions to information technology infrastructure']","['Economy', 'Economy', 'Energy', 'Weather', 'Weather', 'Business']"
2011,2011-02-28,BOOM,DMC GLOBAL INC,"['Economic downturn impacting sales in 2009 and 2010', 'Decline in order backlog in 2009 and 2010', 'Slowdown in chemical, petrochemical, and hydrometallurgy sectors', 'Potential impact of global economic downturn on end market customers', 'Fluctuations in operating results due to various factors', 'Exposure to foreign currency fluctuations', 'Restrictive covenants in credit agreement', 'Dependence on a small number of customers for significant portion of sales', 'Potential impact of economic or political instability in regions where DYNAenergetics operates', 'Risk of work stoppages and labor relations matters', 'Review of goodwill impairment due to economic conditions', 'Unsuccessful integration of acquired businesses could have adverse effect on operating results']","['Economy', 'General', 'Economy', 'Economy', 'Weather', 'Economy', 'General', 'Business', 'Economy', 'Economy', 'Economy', 'Business']"
2011,2011-02-22,ED,CONSOLIDATED EDISON INC,"['Manhattan Steam Main Rupture', 'Investigations of Vendor Payments', 'Permit Non-Compliance and Pollution Discharges', 'Climate Change and related environmental risks', 'Disruption in wholesale energy markets', 'Unfunded pension and other postretirement benefit liabilities', 'Internal Revenue Service disallowing tax deductions taken by the company', 'Potential impact of natural disasters, terrorist attacks, and pandemic illness on operations and facilities']","['Energy', 'Business', 'Weather', 'Weather', 'Energy', 'Economy', 'Business', 'Weather']"
2011,2011-02-25,IP,INTL PAPER CO,"['The global economic downturn and its impact on demand for paper and packaging products', 'Fluctuations in raw material costs, particularly for wood fiber and energy', 'Competition from foreign producers and imports', 'Changes in government regulations and environmental policies', 'Labor disputes and work stoppages', 'Natural disasters and other catastrophic events', 'Changes in currency exchange rates', 'Changes in interest rates and credit markets', 'Litigation and regulatory investigations', 'Changes in customer preferences and demand for sustainable products']","['Economy', 'Energy', 'Economy', 'Political', 'Economy', 'General', 'Economy', 'Economy', 'Business', 'Economy']"
2011,2011-02-24,EQT,EQT CORP,"['Recent oil spill in the Gulf of Mexico', 'Explosion of a natural gas transmission line in California', 'Concerns raised by advocacy groups about hydraulic fracturing', 'Federal legislation enacted in July 2010 to implement financial and governance reforms', 'Proposals in federal budget to potentially increase and accelerate the payment of federal income taxes for independent producers of natural gas and oil']","['Weather', 'Energy', 'Political', 'Economy', 'Economy']"
2011,2011-03-09,MTRN,MATERION CORP,"['The global economic crisis adversely affected the global economy, impacting sales due to disruption in credit markets and higher unemployment rates.', 'Materion Corp completed the acquisition of Materion Advanced Materials Technologies and Services Corp in 2010.', 'Delphi Corporation, a customer of Materion Corp, filed for bankruptcy protection in 2005 and emerged from bankruptcy reorganization in 2009.', 'Concerns over chronic beryllium disease (CBD) and potential health risks associated with beryllium exposure have led to product liability claims and increased regulatory scrutiny.', 'The Environmental Protection Agency is developing financial responsibility requirements under CERCLA for hardrock mining facilities, which could impose significant additional costs or obligations on Materion Corp.']","['Economy', 'Business', 'Business', 'Business', 'Business']"
2011,2011-02-11,DOV,DOVER CORP,"['Impact of natural disasters on global energy markets', 'Possible future terrorist threats and their effect on the worldwide economy', 'Increasing product/service and price competition by international and domestic competitors', ""Impact of disruptions in financial markets or declines in economic activity on the Company's businesses"", 'Risks associated with technological developments and cyclical nature of industries', 'Volatility of energy prices affecting the Energy platform in the Fluid Management segment', 'Adverse effects of significant increases in the cost of raw materials or inability to obtain raw materials', 'Risks related to existing foreign operations and expansion into new geographical markets', 'Exposure to exchange rate fluctuations on cross-border transactions', 'Adverse impact if projected savings and synergies are not achieved', 'Adverse effect of failure to attract, retain, and develop personnel or provide adequate succession plans', 'Risks associated with domestic and foreign governmental and public policy changes', 'Impact of unforeseen developments in contingencies such as litigation', 'Adverse effects if companies are unable to protect or obtain patent and other intellectual property rights', 'Adverse impact if the Company is unsuccessful in its capital allocation and acquisition program or unable to divest non-core assets and businesses as planned', ""Impact of credit ratings on the Company's borrowing costs""]","['Energy', 'Economy', 'Economy', 'Business', 'Economy', 'Energy', 'Economy', 'Economy', 'Economy', 'Economy', 'Business', 'Political', 'Political', 'Business', 'Business', 'Economy']"
2011,2011-02-18,PNW,PINNACLE WEST CAPITAL CORP,"[""The ACC issued a decision regarding solar vendors serving non-profit schools and governments, potentially increasing competition in APS's service territory"", ""The EPA released proposed regulations governing the disposal of coal combustion products, which could impact APS's operations and costs"", ""The Dodd-Frank Wall Street Reform and Consumer Protection Act could impact APS's ability to hedge commodity price and interest rate risk"", 'APS applied for renewed operating licenses for all three units at Palo Verde nuclear facility', 'SunCor is winding down its real estate business, potentially leading to various claims and liabilities', 'APS is subject to energy efficiency requirements mandated by the ACC, which could impact demand for electricity', 'APS is awaiting final rulemaking from the EPA and ADEQ regarding pollution control requirements at certain power plants', 'APS is subject to environmental laws and regulations, which could result in increased compliance costs or liabilities', 'APS is dependent on the performance of its nuclear power plant, Palo Verde, and faces regulatory oversight and potential liabilities', 'APS is subject to regulatory risks related to recovery of costs through regulated rates and compliance with statutes and regulations']","['Business', 'Energy', 'Economy', 'Energy', 'Business', 'Energy', 'Political', 'Business', 'Energy', 'Economy']"
2011,2011-06-27,FRD,FRIEDMAN INDUSTRIES INC,"['USS announced temporary idling of plant in Lone Star, Texas in February 2009', 'Reduction in supply of tubular products and coil material from USS from February 2009 to February 2010', 'Increase in supply of material from USS since February 2010', 'Market conditions affecting steel industry and business in fiscal 2010', 'Potential impact of downturns in steel industry on business, financial condition, and results of operations']","['Energy', 'Economy', 'Economy', 'Economy', 'Economy']"
2011,2011-02-18,DTE,DTE ENERGY CO,"[""The State of Michigan elected a new governor and legislature in November 2010, which could potentially affect regulations or interpretations affecting DTE Energy's utilities."", ""Michigan's electric Customer Choice program continues to pose financial risks, despite recent relief received in rate orders and legislated caps on participation."", ""Proposals for voluntary initiatives and mandatory controls to reduce greenhouse gas emissions, such as carbon dioxide, are being discussed in the United States and worldwide, which could impact DTE Energy's fossil-fuel generation assets and unconventional gas production assets."", ""Turmoil in credit markets has constrained DTE Energy's ability to issue new debt and refinance existing debt at reasonable interest rates in the past, and may do so again in the future."", ""DTE Energy's costs of providing non-contributory defined benefit pension plans and other postretirement benefit plans are dependent on factors such as rates of return on plan assets, interest rates, and future government regulation, which could impact the company's liquidity and results of operations."", 'DTE Energy may be required to record a charge to earnings if its goodwill becomes impaired, based on factors such as a decline in stock price and market capitalization.', 'DTE Energy is subject to Michigan and potential future federal legislation and regulation requiring the company to secure sources of renewable energy, which could impact its financial performance and costs associated with future projects.']","['Energy', 'Economy', 'Energy', 'Energy', 'Energy', 'Energy', 'Energy']"
2011,2011-02-18,B,BARNES GROUP INC,"['Global economic uncertainty and slow growth', 'Impact of economic downturn on demand for products', 'Dependence on significant customers like General Electric', 'Significant indebtedness and debt servicing costs', 'Risks related to foreign currency fluctuations', 'Risks related to operations in various parts of the world', 'Risks related to compliance with environmental regulations', 'Risks related to product liability, warranty, and other claims', 'Risks related to competition in the industries', 'Risks related to government spending on defense', 'Risks related to changes in interest rates', 'Risks related to acquisitions, divestitures, and joint ventures', 'Risks related to restructuring activities and cost savings', 'Risks related to joint ventures or teaming arrangements', 'Risks related to the aerospace industry regulations and compliance']","['Economy', 'Economy', 'General', 'Economy', 'Economy', 'Business', 'Political', 'Business', 'Economy', 'Economy', 'Economy', 'Business', 'Economy', 'Business', 'Business']"
2011,2011-12-06,AMAT,APPLIED MATERIALS INC,"['1. In February 2010, the Seoul Prosecutor’s Office for the Eastern District in Korea indicted certain employees of Applied Materials Korea (AMK) for alleged improper receipt and use of confidential information of Samsung Electronics Co., Ltd.', '2. In March 2011, Japan experienced a significant earthquake, aftershocks, and tsunami that resulted in widespread damage and business interruptions, including those associated with radiation concerns arising from damage to a nuclear power plant.', '3. In November 2011, Applied completed its acquisition of Varian Semiconductor Associates, Inc., which was the Company’s largest acquisition to date.', 'Seoul Prosecutor’s Office indictment of AMK employees in Korea', 'Japan earthquake, aftershocks, and tsunami', 'Acquisition of Varian Semiconductor Associates, Inc.']","['Business', 'Energy', 'Business', 'Business', 'Business', 'Economy', 'Business']"
2011,2011-03-10,AVD,AMERICAN VANGUARD CORP,"[""The Company's financial performance may be impacted by changes in the agricultural industry, including fluctuations in commodity prices and weather conditions."", ""The Company's business operations may be affected by regulatory changes, including changes in environmental regulations and pesticide registration requirements."", ""The Company's ability to compete effectively in the market may be impacted by changes in market conditions, including increased competition and changes in customer preferences."", ""The Company's financial results may be affected by disruptions in its supply chain, including shortages of raw materials or disruptions in transportation."", ""The Company's international operations may be impacted by changes in foreign exchange rates, political instability, and trade restrictions.""]","['Economy', 'Business', 'Economy', 'Business', 'Economy']"
2011,2011-02-28,NEE,NEXTERA ENERGY INC,"['The Energy Policy Act of 2005, which subjects NextEra Energy and FPL to mandatory reliability standards', 'The enactment of the Dodd-Frank Act in July 2010, which provides for the regulation of the OTC derivatives market', 'The potential impact of the Recovery Act on wind and solar energy projects, including the option for cash grants for qualifying facilities', ""The potential impact of severe weather events, such as hurricanes, floods, and earthquakes, on NextEra Energy's and FPL's operations"", ""The potential risks associated with terrorist acts, cyber attacks, and other disruptive activities on NextEra Energy's and FPL's infrastructure and operations""]","['Energy', 'Economy', 'Energy', 'Energy', 'Energy']"
2011,2011-02-18,HE,HAWAIIAN ELECTRIC INDS,"['Turmoil in the financial markets and declines in the national and global economies in 2009', 'Declines in KWH sales in 2009 and 2010', 'Island-wide outage on the island of Oahu in December 2008', ""Significant decline in the value of the Company's defined benefit pension plan assets in 2008"", 'Disruptions in the credit markets in 2008 and 2009', ""Passage of Hawaii's Renewable Portfolio Standards law in 2009"", 'Passage of laws in Hawaii in 2007 and 2008 to promote and encourage the use of renewable energy and biofuels', 'Enactment of the Dodd-Frank Act in July 2010', 'Creation of the Consumer Financial Protection Bureau as part of the Dodd-Frank Act', 'Abolishment of the OTS and transfer of regulatory authority to the OCC in July 2011 as part of the Dodd-Frank Act', 'Issuance of the Final Mandatory Reporting of Greenhouse Gases Rule by the EPA in 2009', 'Issuance of the Final ""Prevention of Significant Deterioration (PSD) and Title V Greenhouse Gas (GHG) Tailoring Rule"" by the EPA in 2010.']","['Economy', 'Economy', 'Weather', 'Economy', 'Economy', 'Energy', 'Energy', 'Business', 'Economy', 'Economy', 'Energy', 'General']"
2011,2011-02-25,AEP,AMERICAN ELECTRIC POWER CO,"['In January 2011, CSPCo and OPCo filed a notice of intent with the PUCO to file for an annual increase in distribution rates', 'In January 2011, CSPCo and OPCo filed an application with the PUCO to approve the new ESP that includes a standard service offer pricing for generation', 'In September 2010, CSPCo and OPCo filed their 2009 significantly excessive earnings filings with the PUCO', 'In July 2009, the OCC initiated a proceeding to review PSO’s fuel and purchased power adjustment clause for the calendar year 2008', 'In 2004, eight states and the City of New York filed an action in Federal District Court for the Southern District of New York against AEP, Cinergy Corp, Xcel Energy, Southern Company and Tennessee Valley Authority', 'In September 2008, I&M shut down Cook Plant Unit 1 due to turbine vibrations, caused by blade failure, which resulted in significant turbine damage and a small fire on the electric generator', 'In June 2009, the U.S. House of Representatives passed the American Clean Energy Security Act (ACES)', 'In December 2009, the Federal EPA issued a final endangerment finding under the CAA regarding emissions from motor vehicles', 'In July 2010, federal legislation was enacted to reform financial markets that significantly alter how over-the-counter (OTC) derivatives are regulated']","['Business', 'Economy', 'Business', 'Energy', 'Political', 'Energy', 'Energy', 'Energy', 'Economy']"
2011,2011-02-28,ITW,ILLINOIS TOOL WORKS,"['Economic recovery slowdown in markets served by the Company', ""Global political and economic risks affecting the Company's operations"", 'Impact of raw material price increases and supply shortages on results', 'Potential adverse outcome in legal proceedings affecting results', 'Fluctuation between the U.S. dollar and other currencies impacting operating income', 'Unfavorable tax law changes and tax authority rulings affecting results', 'Financial market risks affecting defined benefit pension plans', 'Diminished credit availability impacting financing options', 'Risks associated with acquisitions negatively impacting profitability', 'Risks related to anti-bribery laws and potential violations by employees or business partners.']","['Economy', 'Business', 'Economy', 'Business', 'Economy', 'Political', 'Economy', 'Economy', 'Business', 'Business']"
2011,2011-02-24,CMS,CMS ENERGY CORP,"[""The Company's financial performance may be impacted by changes in economic conditions, including inflation, recession, and changes in interest rates."", ""The Company's operations may be affected by changes in government regulations, including environmental regulations and tax laws."", ""The Company's ability to access capital markets may be impacted by changes in market conditions, including fluctuations in interest rates and credit availability."", ""The Company's business may be impacted by natural disasters, such as hurricanes, earthquakes, and wildfires."", ""The Company's reputation and brand image may be negatively affected by events such as accidents, lawsuits, or scandals.""]","['Economy', 'Business', 'Economy', 'Business', 'Business']"
2011,2011-02-23,FLS,FLOWSERVE CORP,"['The global economic downturn and uncertainty in financial markets may adversely affect our business, financial condition, and results of operations.', 'Our business is subject to risks associated with doing business internationally, including risks related to foreign currency exchange rates, political and economic instability, and compliance with foreign laws and regulations.', 'We face risks associated with potential disruptions in our supply chain, including risks related to the availability and cost of raw materials and components.', 'Our business is subject to risks associated with potential cybersecurity threats and data breaches, which could result in the unauthorized disclosure of sensitive information and harm our reputation.', 'We face risks associated with potential litigation and regulatory actions, including risks related to product liability claims and compliance with environmental laws and regulations.']","['Economy', 'Business', 'Business', 'Business', 'Business']"
2011,2011-03-28,CVR,CHICAGO RIVET & MACHINE CO,"['Decline in automotive production in the United States between 2000 and 2009', 'Bankruptcy filings by domestic automotive component suppliers, General Motors, and Chrysler', 'Increased competition from international suppliers with economic advantages', 'Fluctuations in raw material costs, particularly steel', 'Labor relations issues in the automotive industry', 'Exposure to product liability, warranty, and other claims', 'Adverse impact of environmental laws and regulations', 'Potential loss of key employees affecting operations', 'Volatility in the price of common stock due to various factors', 'Thin trading volume for common stock on NYSE Amex']","['Economy', 'Business', 'Economy', 'Economy', 'Economy', 'Business', 'Economy', 'Business', 'Business', 'Business']"
2011,2011-03-11,ACU,ACME UNITED CORP,"['Uncertainty in the global economy could negatively impact the business', 'Loss of a major customer could result in a decrease in future sales and earnings', 'Reliance on foreign suppliers could adversely affect the business', 'The Company may need to raise additional capital to fund its operations', 'The Company is subject to intense competition in all markets', 'Product liability claims or regulatory actions could adversely affect financial results and reputation', ""The Company's business is subject to risks associated with seasonality"", 'To compete successfully, the Company must develop and commercialize a continuing stream of innovative new products', 'The Company is subject to environmental regulation and environmental risks']","['Economy', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business']"
2011,2011-04-27,APOG,APOGEE ENTERPRISES INC,"[""The global economic downturn and uncertainty in the financial markets may negatively impact Apogee's business, financial condition, and results of operations."", ""Apogee's business is subject to risks associated with fluctuations in raw material prices, energy costs, and labor costs."", ""Apogee's business may be adversely affected by changes in government regulations and tariffs, including those related to environmental and safety standards."", ""Apogee's business may be negatively impacted by natural disasters, such as hurricanes, earthquakes, or floods, which could disrupt its operations and supply chain."", ""Apogee's business may be affected by changes in consumer preferences and trends, as well as competition from other companies in the industry.""]","['Economy', 'Economy', 'Economy', 'Business', 'Economy']"
2011,2011-04-15,REX,REX AMERICAN RESOURCES CORP,"[""China's antidumping investigation of distillers grains originating in the United States"", 'The extension of the Volumetric Ethanol Tax Credit until December 31, 2011', 'The Renewable Fuel Standard program in the Energy Independence and Security Act of 2007', ""The California Air Resources Board's Low Carbon Fuel Standard"", 'The potential impact of federal and state legislation and regulation on the ethanol industry', 'The potential impact of changes in corporate average fuel economy standards on ethanol prices', 'The potential impact of technological advances on ethanol production', 'The potential impact of federal support of cellulosic ethanol on corn-derived ethanol producers', 'The potential impact of waivers of the Renewable Fuel Standard on ethanol demand', 'The potential impact of changes in interest rates on ethanol investments', 'The potential impact of competition in the ethanol industry on ethanol producers', 'The potential impact of environmental and other regulations on ethanol production', 'The potential impact of credit risk from sales of ethanol and distillers grains on ethanol producers', 'The potential impact of changes in public perception of ethanol on the ethanol industry', 'The potential impact of federal and state regulations on the ethanol industry', ""The potential impact of the wind down and exit of the retail business on the company's real estate segment.""]","['Energy', 'Economy', 'Energy', 'Energy', 'Economy', 'Economy', 'Energy', 'Economy', 'Energy', 'Economy', 'Economy', 'Economy', 'Economy', 'Economy', 'Economy', 'Business']"
2011,2011-11-23,HP,HELMERICH & PAYNE,"[""The Company's financial performance may be impacted by fluctuations in oil and gas prices, which are influenced by global economic conditions, geopolitical events, and other factors."", ""Changes in government regulations and policies related to the oil and gas industry could affect the Company's operations and profitability."", ""The Company's business may be adversely affected by natural disasters, such as hurricanes or earthquakes, which could disrupt operations and damage equipment."", ""Competition in the oil and gas drilling industry could impact the Company's market share and pricing power."", ""The Company's reliance on key customers and contracts exposes it to the risk of losing business if these relationships are terminated or not renewed."", ""The Company's operations are subject to risks related to environmental and safety regulations, which could result in fines, penalties, or litigation.""]","['Economy', 'Business', 'Business', 'Economy', 'Business', 'Business']"
2011,2011-02-25,ECL,ECOLAB INC,"['Economic downturn following the 2008 financial crisis', 'Global economic disruption and volatility in 2008 and 2009', 'Announcement of various initiatives in February 2011 to capture financial and operational benefits in European business', 'Fluctuations in raw material costs', 'Consolidation of customers and vendors in the foodservice, hospitality, travel, healthcare, and food processing industries', 'Public health outbreaks such as Avian Flu, SARS, and H1N1 influenza', 'Litigation or claims, including antitrust, patent infringement, wage hour, and class action lawsuits', 'War, acts of terrorism, natural or manmade disasters, water shortages, or severe weather conditions affecting the foodservice, hospitality, and travel industries', 'Dependence on key personnel to lead the business']","['Economy', 'Economy', 'Business', 'Energy', 'Business', 'Weather', 'Business', 'Economy', 'Business']"
2011,2011-08-24,CRS,CARPENTER TECHNOLOGY CORP,"[""The mention of the S&P's downgrade of the United States' credit rating"", 'The European debt crisis', 'Fears of a new U.S. recession', 'The potential repeal of the LIFO inventory valuation method']","['General', 'Economy', 'Economy', 'Business']"
2011,2011-02-16,CSL,CARLISLE COS INC,"['The global economic downturn and financial market volatility may adversely affect our business, financial condition, and results of operations.', 'Our business is subject to risks associated with the cyclical nature of the industries in which we operate.', 'Our business is subject to risks associated with changes in the level of construction activity.', 'Our business is subject to risks associated with changes in the level of agricultural activity.', 'Our business is subject to risks associated with changes in the level of aerospace and defense spending.', 'Our business is subject to risks associated with changes in the level of industrial activity.', 'Our business is subject to risks associated with changes in the level of consumer spending.', 'Our business is subject to risks associated with changes in the level of automotive production.', 'Our business is subject to risks associated with changes in the level of energy exploration and production activity.', 'Our business is subject to risks associated with changes in the level of mining activity.', 'Our business is subject to risks associated with changes in the level of demand for our products and services.', 'Our business is subject to risks associated with changes in the level of competition in the industries in which we operate.', 'Our business is subject to risks associated with changes in the level of regulatory oversight and compliance requirements.', 'Our business is subject to risks associated with changes in the level of environmental regulations and liabilities.', 'Our business is subject to risks associated with changes in the level of labor costs and availability.', 'Our business is subject to risks associated with changes in the level of raw material costs and availability.', 'Our business is subject to risks associated with changes in the level of interest rates and foreign currency exchange rates.', 'Our business is subject to risks associated with changes in the level of global economic and political stability.']","['Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Energy', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Business', 'Economy', 'Business']"
2011,2011-02-24,CL,COLGATE-PALMOLIVE CO,"[""The Company's business operations may be adversely affected by global economic conditions, including inflation, recession, and changes in currency exchange rates."", 'The Company faces intense competition in the consumer products industry, which may impact its market share and profitability.', ""Changes in consumer preferences, purchasing habits, or demographics could negatively impact the Company's sales and financial performance."", ""The Company's operations are subject to various regulatory risks, including changes in laws and regulations related to product safety, environmental protection, and advertising."", ""The Company's ability to successfully introduce new products or innovate existing products may impact its competitive position and financial results.""]","['Economy', 'Economy', 'Economy', 'Business', 'Business']"
2011,2011-11-10,IIIN,INSTEEL INDUSTRIES,"['Prolonged economic downturns and tightening in credit markets impacting demand for products', 'Seasonal fluctuations impacting cash flow', 'Uncertain demand due to minimal backlog and customer order patterns', 'Negative macroeconomic conditions and tightening credit markets affecting customers', 'Impact of federal transportation funding authorization on demand for products', 'Volatility in cost and availability of primary raw material, hot-rolled carbon steel wire rod', 'Trade actions by domestic wire rod producers against offshore suppliers', 'Challenges in realizing anticipated synergies from Ivy Acquisition', 'Foreign competition impacting financial results', 'Unexpected equipment failures, operational interruptions, and casualty losses at manufacturing facilities', 'Escalation in operating costs such as employee benefit costs and natural gas prices', 'Capital resources may not be adequate for capital investment and maintenance expenditures', 'Environmental compliance and remediation increasing capital investments and operating costs', ""Stock price volatility influenced by various factors beyond company's control""]","['Economy', 'Economy', 'Economy', 'Economy', 'Economy', 'Energy', 'Business', 'Business', 'Economy', 'Business', 'Economy', 'Economy', 'Economy', 'Business']"
